timestamp,year_folder,station,file,total_rows,invalid_flags_replaced,percentage_invalid,flag_minus_99,flag_minus_1,input_path,output_path
2025-12-12T01:05:17.467809,2025measurements,London_Marylebone_Road,Ethane__2025_09.csv,717,24,3.35,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.471281,2025measurements,London_Marylebone_Road,NO2__2025_04.csv,706,71,10.06,71,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NO2__2025_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.475984,2025measurements,London_Marylebone_Road,Ethylbenzene__2025_09.csv,720,25,3.47,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethylbenzene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.479457,2025measurements,London_Marylebone_Road,o-Xylene__2025_08.csv,743,25,3.36,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/o-Xylene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.483182,2025measurements,London_Marylebone_Road,"m,p-Xylene__2025_08.csv",743,31,4.17,31,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/m,p-Xylene__2025_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.486592,2025measurements,London_Marylebone_Road,1-Pentene__2025_09.csv,717,32,4.46,32,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Pentene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.490407,2025measurements,London_Marylebone_Road,NO2__2025_06.csv,720,101,14.03,101,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NO2__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.494056,2025measurements,London_Marylebone_Road,n-Octane__2025_09.csv,720,60,8.33,60,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Octane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.497504,2025measurements,London_Marylebone_Road,Propane__2025_08.csv,743,23,3.1,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Propane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.501154,2025measurements,London_Marylebone_Road,i-Pentane__2025_07.csv,744,27,3.63,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Pentane__2025_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.504680,2025measurements,London_Marylebone_Road,i-Pentane__2025_06.csv,720,29,4.03,29,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Pentane__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.507982,2025measurements,London_Marylebone_Road,Propane__2025_09.csv,717,24,3.35,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Propane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.511692,2025measurements,London_Marylebone_Road,n-Heptane__2025_01.csv,744,24,3.23,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Heptane__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.515089,2025measurements,London_Marylebone_Road,n-Octane__2025_08.csv,743,28,3.77,28,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Octane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.518588,2025measurements,London_Marylebone_Road,NO2__2025_07.csv,744,98,13.17,98,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NO2__2025_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.522287,2025measurements,London_Marylebone_Road,1-Pentene__2025_08.csv,743,22,2.96,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Pentene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.526387,2025measurements,London_Marylebone_Road,"m,p-Xylene__2025_09.csv",720,31,4.31,31,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/m,p-Xylene__2025_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.529749,2025measurements,London_Marylebone_Road,Isoprene__2025_09.csv,717,27,3.77,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Isoprene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.533673,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_10.csv",738,67,9.08,67,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_10.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.537296,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_04.csv",718,21,2.92,21,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_04.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.540934,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_03.csv,734,28,3.81,28,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.544479,2025measurements,London_Marylebone_Road,Toluene__2025_01.csv,744,23,3.09,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.547842,2025measurements,London_Marylebone_Road,Ethyne__2025_01.csv,743,23,3.1,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethyne__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.551526,2025measurements,London_Marylebone_Road,"1,3-Butadiene__2025_09.csv",717,26,3.63,26,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,3-Butadiene__2025_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.555336,2025measurements,London_Marylebone_Road,i-Hexane__2025_09.csv,717,24,3.35,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Hexane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.558834,2025measurements,London_Marylebone_Road,1-Butene__2025_03.csv,734,25,3.41,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.562337,2025measurements,London_Marylebone_Road,NO__2025_09.csv,716,1,0.14,1,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NO__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.565856,2025measurements,London_Marylebone_Road,NO__2025_08.csv,744,2,0.27,2,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NO__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.569453,2025measurements,London_Marylebone_Road,i-Hexane__2025_08.csv,743,22,2.96,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Hexane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.573033,2025measurements,London_Marylebone_Road,"1,3-Butadiene__2025_08.csv",743,21,2.83,21,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,3-Butadiene__2025_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.576482,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_05.csv",701,23,3.28,23,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_05.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.579920,2025measurements,London_Marylebone_Road,Isoprene__2025_08.csv,743,21,2.83,21,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Isoprene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.582391,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_11.csv",215,9,4.19,9,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_11.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.585829,2025measurements,London_Marylebone_Road,O3__2025_01.csv,744,86,11.56,86,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.589322,2025measurements,London_Marylebone_Road,O3__2025_03.csv,745,308,41.34,308,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.593373,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_07.csv",744,31,4.17,31,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_07.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.598992,2025measurements,London_Marylebone_Road,NOx__2025_08.csv,744,2,0.27,2,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NOx__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.603039,2025measurements,London_Marylebone_Road,cis-2-Butene__2025_09.csv,717,31,4.32,31,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/cis-2-Butene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.606719,2025measurements,London_Marylebone_Road,"1,2,3-TMB__2025_09.csv",720,23,3.19,23,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,3-TMB__2025_09.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.610328,2025measurements,London_Marylebone_Road,i-Butane__2025_08.csv,743,22,2.96,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Butane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.613825,2025measurements,London_Marylebone_Road,1-Butene__2025_01.csv,743,23,3.1,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.617263,2025measurements,London_Marylebone_Road,Ethyne__2025_03.csv,734,25,3.41,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethyne__2025_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.620688,2025measurements,London_Marylebone_Road,i-Butane__2025_09.csv,717,23,3.21,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/i-Butane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.624354,2025measurements,London_Marylebone_Road,"1,2,3-TMB__2025_08.csv",743,21,2.83,21,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,3-TMB__2025_08.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.627793,2025measurements,London_Marylebone_Road,Toluene__2025_03.csv,735,26,3.54,26,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_03.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.631567,2025measurements,London_Marylebone_Road,cis-2-Butene__2025_08.csv,743,23,3.1,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/cis-2-Butene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.635185,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_01.csv,743,23,3.1,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_01.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.638674,2025measurements,London_Marylebone_Road,NOx__2025_09.csv,716,1,0.14,1,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/NOx__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.642337,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_06.csv",720,30,4.17,30,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_06.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.645796,2025measurements,London_Marylebone_Road,O3__2025_06.csv,720,104,14.44,104,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.649341,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_05.csv,701,23,3.28,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.652290,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_11.csv,215,8,3.72,8,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.655842,2025measurements,London_Marylebone_Road,Propene__2025_09.csv,717,23,3.21,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Propene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.659349,2025measurements,London_Marylebone_Road,n-Butane__2025_08.csv,743,21,2.83,21,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Butane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.663133,2025measurements,London_Marylebone_Road,Toluene__2025_07.csv,744,29,3.9,29,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.666482,2025measurements,London_Marylebone_Road,Ethyne__2025_07.csv,715,28,3.92,28,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethyne__2025_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.670038,2025measurements,London_Marylebone_Road,trans-2-Butene__2025_09.csv,717,29,4.04,29,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Butene__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.671707,2025measurements,London_Marylebone_Road,1-Butene__2025_11.csv,215,9,4.19,9,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.675012,2025measurements,London_Marylebone_Road,1-Butene__2025_05.csv,701,23,3.28,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.678309,2025measurements,London_Marylebone_Road,1-Butene__2025_04.csv,717,20,2.79,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.682295,2025measurements,London_Marylebone_Road,1-Butene__2025_10.csv,737,25,3.39,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1-Butene__2025_10.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.686296,2025measurements,London_Marylebone_Road,trans-2-Butene__2025_08.csv,743,25,3.36,25,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Butene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.689687,2025measurements,London_Marylebone_Road,Ethyne__2025_06.csv,720,29,4.03,29,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethyne__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.693133,2025measurements,London_Marylebone_Road,Toluene__2025_06.csv,720,31,4.31,31,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.697389,2025measurements,London_Marylebone_Road,n-Butane__2025_09.csv,717,23,3.21,23,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Butane__2025_09.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.701512,2025measurements,London_Marylebone_Road,Propene__2025_08.csv,743,24,3.23,24,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Propene__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.705321,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_03.csv",735,27,3.67,27,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_03.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.708987,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_10.csv,737,27,3.66,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_10.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.712899,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_04.csv,717,22,3.07,22,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.716257,2025measurements,London_Marylebone_Road,O3__2025_07.csv,744,105,14.11,105,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_07.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.719591,2025measurements,London_Marylebone_Road,O3__2025_05.csv,726,89,12.26,89,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_05.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.721423,2025measurements,London_Marylebone_Road,O3__2025_11.csv,216,27,12.5,27,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/O3__2025_11.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.725000,2025measurements,London_Marylebone_Road,n-Pentane__2025_08.csv,743,21,2.83,21,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/n-Pentane__2025_08.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.728451,2025measurements,London_Marylebone_Road,trans-2-Pentene__2025_06.csv,720,28,3.89,28,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/trans-2-Pentene__2025_06.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.732285,2025measurements,London_Marylebone_Road,"1,2,4-TMB__2025_01.csv",744,25,3.36,25,0,"/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/1,2,4-TMB__2025_01.csv",/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.735961,2025measurements,London_Marylebone_Road,Toluene__2025_10.csv,738,65,8.81,65,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_10.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.739406,2025measurements,London_Marylebone_Road,Toluene__2025_04.csv,718,20,2.79,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Toluene__2025_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
2025-12-12T01:05:17.742873,2025measurements,London_Marylebone_Road,Ethyne__2025_04.csv,717,20,2.79,20,0,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised/2025measurements/London_Marylebone_Road/Ethyne__2025_04.csv,/Users/burdzhuchaglayan/Desktop/data science projects/air-pollution-levels/data/defra/optimised
